gbifID,kingdom,species,locality,occurrenceStatus,lat,long,xy_uncert_m,eventDate,collectionCode,issue
954031624,Animalia,Setophaga coronata,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2013-05-21T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
954031610,Animalia,Corvus corax,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2013-05-21T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
954031237,Animalia,Strix varia,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2013-05-21T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
954002091,Animalia,Troglodytes pacificus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2013-05-21T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
954002089,Animalia,Corvus brachyrhynchos,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2013-05-21T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
954002088,Animalia,Turdus migratorius,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2013-05-21T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
954002013,Animalia,Ixoreus naevius,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2013-05-21T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
954002003,Animalia,Setophaga townsendi,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2013-05-21T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
594907304,Animalia,Molothrus ater,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2011-04-14T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
590974517,Animalia,Euphagus cyanocephalus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2011-04-14T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
590968020,Animalia,Larus glaucescens,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2011-04-14T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
590966942,Animalia,Haliaeetus leucocephalus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2011-04-14T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
587028888,Animalia,Corvus corax,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2011-04-14T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
587025255,Animalia,Corvus brachyrhynchos,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2011-04-14T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
578918865,Animalia,Agelaius phoeniceus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2011-04-14T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
4127460021,Plantae,Corallorhiza mertensiana,,PRESENT,49.792897,-123.127747,NA,2023-05-27T11:32:44Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4127206722,Plantae,Dicentra formosa,,PRESENT,49.796167,-123.139786,3013,2023-05-27T10:00:47Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4126990401,Plantae,Rubus ursinus,,PRESENT,49.796167,-123.139786,3013,2023-05-27T10:00:50Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4112057062,Plantae,Linnaea borealis,,PRESENT,49.785714,-123.13682,173,2023-05-07T16:23:05Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4112043065,Plantae,Plagiomnium insigne,,PRESENT,49.785714,-123.13682,1494197,2023-05-07T16:16:02Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4112025113,Plantae,Acer circinatum,,PRESENT,49.785714,-123.13682,173,2023-05-07T16:25:17Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4111979093,Plantae,Viola sempervirens,,PRESENT,49.785714,-123.13682,173,2023-05-07T16:08:51Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4111972089,Plantae,Dicentra formosa,,PRESENT,49.785714,-123.13682,173,2023-05-07T16:15:47Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4111925127,Plantae,Goodyera oblongifolia,,PRESENT,49.785714,-123.13682,173,2023-05-07T16:13:43Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4111906039,Plantae,Mahonia nervosa,,PRESENT,49.785714,-123.13682,173,2023-05-07T16:20:31Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4111877086,Plantae,Kindbergia oregana,,PRESENT,49.785714,-123.13682,173,2023-05-07T16:05:07Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4096512375,Animalia,Araneus diadematus,,PRESENT,49.778192,-123.143172,16,2020-09-27T12:24:30Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4091749482,Plantae,Euphrasia nemorosa,,PRESENT,49.782546,-123.147116,4,2022-09-05T09:22:20Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4091593448,Plantae,Athyrium filix-femina,,PRESENT,49.795379,-123.132303,3599,2022-07-24T17:05:46Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4080930372,Plantae,Vaccinium parvifolium,,PRESENT,49.793314,-123.132063,5000,2021-07-30T16:03:37Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4080672470,Plantae,Rubus ursinus,,PRESENT,49.782557,-123.147142,4,2022-09-05T09:26:12Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4080649416,Plantae,Corallorhiza mertensiana,,PRESENT,49.784135,-123.144246,19,2022-05-22T17:04:12Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4080626476,Plantae,Alnus rubra,,PRESENT,49.784018,-123.146349,6,2022-08-13T15:17:53Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4080534463,Plantae,Vaccinium parvifolium,,PRESENT,49.775562,-123.143228,54,2022-09-05T10:13:46Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4076807913,Plantae,Leptodictyum riparium,ca. 12 mi. S of Garibaldi Station,PRESENT,49.791547,-123.138928,400,1977-10-09T00:00:00Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4075629670,Plantae,Equisetum telmateia,,PRESENT,49.795379,-123.132303,3599,2022-07-24T17:11:19Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4038885411,Fungi,Lactarius trivialis,,PRESENT,49.786,-123.137,NA,2020-10-14T00:00:00Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4011606539,Plantae,Prosartes hookeri,,PRESENT,49.782277,-123.149864,4,2022-08-13T15:29:53Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4011591429,Fungi,Aureoboletus mirabilis,,PRESENT,49.784047,-123.141664,3,2021-10-17T10:29:40Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4006609599,Fungi,Craterellus tubaeformis,,PRESENT,49.78452,-123.146457,540,2022-07-20T17:24:43Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4006599555,Plantae,Prosartes hookeri,,PRESENT,49.795428,-123.134743,1740,2022-09-02T12:58:36Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3986268265,Plantae,Gaultheria shallon,,PRESENT,49.796905,-123.143972,2644,2022-11-27T13:00:28Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3985920271,Plantae,Polypodium glycyrrhiza,,PRESENT,49.781903,-123.131737,4,2022-11-27T14:57:02Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3985845726,Fungi,Sparassis crispa,,PRESENT,49.790353,-123.135864,4854,2022-11-20T10:42:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3985811245,Plantae,Dryopteris expansa,,PRESENT,49.78598,-123.13151,8,2022-11-27T14:34:47Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3985810656,Plantae,Thuja plicata,,PRESENT,49.792463,-123.136336,6000,2022-11-19T11:31:28Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3985664960,Fungi,Calocera cornea,,PRESENT,49.788269,-123.131133,6,2022-11-05T13:52:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3968988729,Plantae,Oenanthe sarmentosa,"British Columbia, Squamish-Lillooet Regional District, Alice Lake Provincial Park, road to picnic area",PRESENT,49.779999,-123.129997,NA,2012-07-25T00:00:00Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3966402493,Plantae,Clintonia uniflora,,PRESENT,49.783568,-123.146835,3,2022-08-13T15:20:37Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3963700673,Animalia,Ensatina eschscholtzii,,PRESENT,49.794083,-123.139542,12120,2022-10-30T13:05:30Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3963480364,Fungi,Xylaria hypoxylon,,PRESENT,49.791714,-123.127506,171,2020-10-25T12:00:00Z,Observations,CONTINENT_DERIVED_FROM_COORDINATES
3960155977,Plantae,Streptopus amplexifolius,,PRESENT,49.781349,-123.12792,16,2022-05-29T23:58:51Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3959663013,Plantae,Rubus spectabilis,,PRESENT,49.791372,-123.131988,NA,2021-04-22T20:31:03Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3958499662,Plantae,Goodyera oblongifolia,,PRESENT,49.784334,-123.138684,24,2021-09-11T21:14:26Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3954453493,Plantae,Lysichiton americanus,,PRESENT,49.793189,-123.132266,3254,2021-06-23T16:19:55Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3954114573,Plantae,Dicentra formosa,,PRESENT,49.790084,-123.131661,NA,2021-04-22T21:01:51Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3953677231,Plantae,Viola sempervirens,,PRESENT,49.7861,-123.136194,24,2021-05-01T17:18:37Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3952584160,Plantae,Muscari botryoides,,PRESENT,49.78255,-123.147456,16,2020-04-30T17:44:20Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3947596670,Plantae,Anaphalis margaritacea,,PRESENT,49.782533,-123.147527,4,2022-07-24T14:48:57Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3923328565,Plantae,Phalaris arundinacea,,PRESENT,49.784344,-123.146316,128,2022-08-13T15:14:13Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3915327706,Plantae,Trifolium aureum,,PRESENT,49.777775,-123.144425,4,2022-09-05T10:02:38Z,Observations,CONTINENT_DERIVED_FROM_COORDINATES
3903415077,Plantae,Pinus contorta,,PRESENT,49.78147,-123.146342,4,2022-09-05T09:41:26Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3903376950,Plantae,Anaphalis margaritacea,,PRESENT,49.781144,-123.146344,4,2022-09-05T09:46:13Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3903350799,Plantae,Pteridium aquilinum,,PRESENT,49.782622,-123.147142,4,2022-09-05T09:19:35Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3903279970,Plantae,Cytisus scoparius,,PRESENT,49.775468,-123.14322,9,2022-09-05T10:15:30Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3903013227,Plantae,Chamaenerion angustifolium,,PRESENT,49.77978,-123.145744,4,2022-09-05T09:54:25Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3903010683,Plantae,Gaultheria shallon,,PRESENT,49.782581,-123.147141,4,2022-09-05T09:24:30Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902875284,Plantae,Arctostaphylos uva-ursi,,PRESENT,49.778581,-123.144979,4,2022-09-05T09:58:53Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902822522,Plantae,Verbascum thapsus,,PRESENT,49.784477,-123.146357,111,2022-08-13T15:13:18Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902409916,Plantae,Isothecium myosuroides,,PRESENT,49.783012,-123.148591,4,2022-08-13T15:25:55Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902401150,Plantae,Trifolium pratense,,PRESENT,49.783526,-123.147386,4,2022-08-13T15:22:06Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902318862,Plantae,Trifolium aureum,,PRESENT,49.781928,-123.15248,4,2022-08-13T15:35:54Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902275094,Plantae,Isothecium myosuroides,,PRESENT,49.782995,-123.148561,4,2022-08-13T15:25:37Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902028048,Plantae,Cytisus scoparius,,PRESENT,49.781105,-123.154792,254,2022-06-12T12:09:13Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3902003829,Fungi,Lactarius trivialis,,PRESENT,49.78569,-123.137065,NA,2020-10-14T10:58:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3892679432,Plantae,Clintonia uniflora,,PRESENT,49.797297,-123.137183,7702,2022-06-07T09:55:31Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3892580963,Plantae,Betula pendula,,PRESENT,49.781667,-123.151854,4,2022-08-13T15:34:09Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3892550404,Plantae,Clintonia uniflora,,PRESENT,49.786896,-123.134609,NA,2022-06-17T09:50:00Z,Observations,CONTINENT_DERIVED_FROM_COORDINATES
3892511409,Plantae,Clintonia uniflora,,PRESENT,49.787642,-123.1349,9,2022-05-29T12:26:49Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3892472938,Plantae,Prosartes hookeri,,PRESENT,49.782558,-123.149242,4,2022-08-13T15:28:08Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3892333951,Plantae,Kindbergia oregana,,PRESENT,49.782934,-123.148692,4,2022-08-13T15:26:24Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3888766701,Plantae,Galeopsis tetrahit,,PRESENT,49.778856,-123.157053,NA,2018-09-04T13:05:08Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3881808509,Plantae,Mycelis muralis,,PRESENT,49.793329,-123.13602,10508,2022-07-16T14:27:06Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3881681557,Plantae,Spiraea douglasii,,PRESENT,49.782254,-123.147224,7,2022-07-24T14:50:11Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3874036425,Plantae,Trifolium aureum,,PRESENT,49.782691,-123.147662,6,2022-07-24T14:46:50Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860700731,Plantae,Aruncus dioicus,,PRESENT,49.780497,-123.153594,7,2022-06-12T13:16:37Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860515822,Fungi,Caloscypha fulgens,,PRESENT,49.79372,-123.131897,5037,2022-04-26T17:05:33Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860401490,Plantae,Cornus unalaschkensis,,PRESENT,49.777668,-123.14431,8,2022-05-28T15:54:50Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860321829,Plantae,Lysimachia latifolia,,PRESENT,49.785307,-123.135129,NA,2022-06-17T09:59:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860289929,Plantae,Rhytidiopsis robusta,,PRESENT,49.786206,-123.134973,NA,2022-06-17T10:06:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860283904,Plantae,Corallorhiza mertensiana,,PRESENT,49.783887,-123.136801,NA,2022-06-17T10:09:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860264969,Plantae,Streptopus amplexifolius,,PRESENT,49.78469,-123.135436,NA,2022-06-17T10:00:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860245813,Plantae,Struthiopteris spicant,,PRESENT,49.792317,-123.131264,3926,2022-06-30T15:33:58Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860144927,Plantae,Corallorhiza mertensiana,,PRESENT,49.785656,-123.134894,NA,2022-06-17T09:55:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860143932,Plantae,Corallorhiza mertensiana,,PRESENT,49.785307,-123.135129,NA,2022-06-17T09:58:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3860089697,Plantae,Cornus unalaschkensis,,PRESENT,49.777522,-123.149864,4,2022-06-12T12:25:32Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859991003,Plantae,Lysimachia latifolia,,PRESENT,49.786821,-123.134542,NA,2022-06-17T09:52:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859755626,Plantae,Clintonia uniflora,,PRESENT,49.787567,-123.134869,4,2022-05-29T12:26:18Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859740867,Plantae,Chimaphila menziesii,,PRESENT,49.78694,-123.134642,NA,2022-06-17T09:51:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859740492,Plantae,Hypopitys monotropa,,PRESENT,49.783938,-123.144899,8,2022-06-20T12:51:59Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859724826,Plantae,Corallorhiza mertensiana,,PRESENT,49.775792,-123.150505,4,2022-06-12T12:41:10Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859575570,Plantae,Goodyera oblongifolia,,PRESENT,49.787525,-123.13488,6,2022-05-29T12:27:23Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859436778,Plantae,Cornus unalaschkensis,,PRESENT,49.795738,-123.133415,3299,2022-05-30T17:48:44Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859239740,Plantae,Veronica officinalis,,PRESENT,49.777675,-123.152283,4,2022-06-12T12:21:57Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3859081320,Plantae,Frangula purshiana,,PRESENT,49.787916,-123.135038,NA,2022-06-12T17:24:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858953736,Plantae,Gaultheria shallon,,PRESENT,49.777592,-123.149522,4,2022-06-12T12:26:41Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858718361,Plantae,Tellima grandiflora,,PRESENT,49.787686,-123.134937,NA,2022-06-12T18:34:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858709589,Plantae,Lonicera ciliosa,,PRESENT,49.787505,-123.134748,8,2022-05-29T12:21:19Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858608351,Plantae,Corallorhiza maculata,,PRESENT,49.787897,-123.135067,NA,2022-06-12T17:29:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858533296,Plantae,Corallorhiza mertensiana,,PRESENT,49.787916,-123.135038,NA,2022-06-12T17:23:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858487048,Plantae,Robinia pseudoacacia,,PRESENT,49.78915,-123.148619,24,2021-08-31T09:50:04Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858448825,Plantae,Lysichiton americanus,,PRESENT,49.793536,-123.13074400000001,3841,2022-05-28T11:34:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858421949,Plantae,Clintonia uniflora,,PRESENT,49.776537,-123.144067,16,2022-06-01T07:39:53Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3858177733,Plantae,Pseudotsuga menziesii,,PRESENT,49.792837,-123.130346,4436,2021-07-01T18:46:01Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3760112731,Fungi,Caloscypha fulgens,,PRESENT,49.781911,-123.144269,NA,2022-04-19T15:45:22Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3689588361,Animalia,Setophaga nigrescens,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-06-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3687796462,Animalia,Larus glaucescens,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-06-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3687708557,Animalia,Catharus ustulatus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-06-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3685858107,Animalia,Leiothlypis celata,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-06-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3682245785,Animalia,Corvus corax,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-06-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3682093600,Animalia,Troglodytes pacificus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-06-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3681276118,Animalia,Vireo gilvus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-06-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3680689634,Animalia,Piranga ludoviciana,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-06-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3680560465,Animalia,Zonotrichia leucophrys,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-06-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3679999559,Animalia,Pipilo maculatus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-06-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3679974490,Animalia,Empidonax hammondii,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-06-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3679119477,Animalia,Buteo jamaicensis,Squamish Landfill,PRESENT,49.786003,-123.146866,NA,2021-04-11T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3679063310,Animalia,Setophaga townsendi,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-06-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3678670604,Animalia,Geothlypis tolmiei,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-06-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3676819468,Animalia,Empidonax traillii,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-06-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3676382635,Animalia,Setophaga petechia,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-06-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3669008664,Animalia,Larus glaucescens,"42901 Landfill Rd, Squamish CA-BC 49.78625, -123.14626",PRESENT,49.78625,-123.14626,NA,2021-12-19T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
3665364939,Animalia,Corvus brachyrhynchos,"42901 Landfill Rd, Squamish CA-BC 49.78625, -123.14626",PRESENT,49.78625,-123.14626,NA,2021-12-19T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
3663072351,Animalia,Corvus corax,"42901 Landfill Rd, Squamish CA-BC 49.78625, -123.14626",PRESENT,49.78625,-123.14626,NA,2021-12-19T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
3662605776,Animalia,Melospiza melodia,"42901 Landfill Rd, Squamish CA-BC 49.78625, -123.14626",PRESENT,49.78625,-123.14626,NA,2021-12-19T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
3661114456,Animalia,Agelaius phoeniceus,"42901 Landfill Rd, Squamish CA-BC 49.78625, -123.14626",PRESENT,49.78625,-123.14626,NA,2021-12-19T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
3660522785,Animalia,Sturnus vulgaris,"42901 Landfill Rd, Squamish CA-BC 49.78625, -123.14626",PRESENT,49.78625,-123.14626,NA,2021-12-19T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
